Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SCE Hourly Load,SCE Hourly PV Generation
8/29/2017 1:00,2017,8,29,1,2," 12,537 ",0.00
8/29/2017 2:00,2017,8,29,2,3," 12,306 ",0.00
8/29/2017 3:00,2017,8,29,3,4," 12,423 ",0.00
8/29/2017 4:00,2017,8,29,4,5," 13,052 ",0.00
8/29/2017 5:00,2017,8,29,5,6," 13,894 ",11.19
8/29/2017 6:00,2017,8,29,6,7," 14,762 ",193.39
8/29/2017 7:00,2017,8,29,7,8," 15,958 ",598.29
8/29/2017 8:00,2017,8,29,8,9," 17,100 ",1021.86
8/29/2017 9:00,2017,8,29,9,10," 18,348 ",1357.55
8/29/2017 10:00,2017,8,29,10,11," 19,325 ",1581.76
8/29/2017 11:00,2017,8,29,11,12," 20,238 ",1698.39
8/29/2017 12:00,2017,8,29,12,13," 21,097 ",1676.11
8/29/2017 13:00,2017,8,29,13,14," 21,817 ",1556.82
8/29/2017 14:00,2017,8,29,14,15," 22,515 ",1333.06
8/29/2017 15:00,2017,8,29,15,16," 22,582 ",1005.15
8/29/2017 16:00,2017,8,29,16,17," 21,594 ",588.26
8/29/2017 17:00,2017,8,29,17,18," 20,580 ",160.58
8/29/2017 18:00,2017,8,29,18,19," 20,112 ",1.62
8/29/2017 19:00,2017,8,29,19,20," 19,628 ",0.00
8/29/2017 20:00,2017,8,29,20,21," 18,548 ",0.00
8/29/2017 21:00,2017,8,29,21,22," 16,796 ",0.00
8/29/2017 22:00,2017,8,29,22,23," 15,245 ",0.00
8/29/2017 23:00,2017,8,29,23,24," 13,996 ",0.00
8/30/2017 0:00,2017,8,30,0,1," 13,153 ",0.00
8/30/2017 1:00,2017,8,30,1,2," 12,613 ",0.00
8/30/2017 2:00,2017,8,30,2,3," 12,471 ",0.00
8/30/2017 3:00,2017,8,30,3,4," 12,530 ",0.00
8/30/2017 4:00,2017,8,30,4,5," 12,788 ",0.00
8/30/2017 5:00,2017,8,30,5,6," 13,676 ",11.19
8/30/2017 6:00,2017,8,30,6,7," 14,586 ",193.39
8/30/2017 7:00,2017,8,30,7,8," 15,951 ",598.29
8/30/2017 8:00,2017,8,30,8,9," 17,328 ",1021.86
8/30/2017 9:00,2017,8,30,9,10," 18,770 ",1357.55
8/30/2017 10:00,2017,8,30,10,11," 20,008 ",1581.76
8/30/2017 11:00,2017,8,30,11,12," 21,347 ",1698.39
8/30/2017 12:00,2017,8,30,12,13," 22,368 ",1676.11
8/30/2017 13:00,2017,8,30,13,14," 23,481 ",1556.82
8/30/2017 14:00,2017,8,30,14,15," 23,951 ",1333.06
8/30/2017 15:00,2017,8,30,15,16," 23,320 ",1005.15
8/30/2017 16:00,2017,8,30,16,17," 22,104 ",588.26
8/30/2017 17:00,2017,8,30,17,18," 20,816 ",160.58
8/30/2017 18:00,2017,8,30,18,19," 20,337 ",1.62
8/30/2017 19:00,2017,8,30,19,20," 19,945 ",0.00
8/30/2017 20:00,2017,8,30,20,21," 18,697 ",0.00
8/30/2017 21:00,2017,8,30,21,22," 16,899 ",0.00
8/30/2017 22:00,2017,8,30,22,23," 15,290 ",0.00
8/30/2017 23:00,2017,8,30,23,24," 14,017 ",0.00
8/31/2017 0:00,2017,8,31,0,1," 13,112 ",0.00
8/31/2017 1:00,2017,8,31,1,2," 12,535 ",0.00
8/31/2017 2:00,2017,8,31,2,3," 12,396 ",0.00
8/31/2017 3:00,2017,8,31,3,4," 12,439 ",0.00
8/31/2017 4:00,2017,8,31,4,5," 12,818 ",0.00
8/31/2017 5:00,2017,8,31,5,6," 13,890 ",11.19
8/31/2017 6:00,2017,8,31,6,7," 14,790 ",193.39
8/31/2017 7:00,2017,8,31,7,8," 16,224 ",598.29
8/31/2017 8:00,2017,8,31,8,9," 17,551 ",1021.86
8/31/2017 9:00,2017,8,31,9,10," 18,623 ",1357.55
8/31/2017 10:00,2017,8,31,10,11," 19,890 ",1581.76
8/31/2017 11:00,2017,8,31,11,12," 20,965 ",1698.39
8/31/2017 12:00,2017,8,31,12,13," 21,964 ",1676.11
8/31/2017 13:00,2017,8,31,13,14," 23,728 ",1556.82
8/31/2017 14:00,2017,8,31,14,15," 24,473 ",1333.06
8/31/2017 15:00,2017,8,31,15,16," 24,297 ",1005.15
8/31/2017 16:00,2017,8,31,16,17," 22,797 ",588.26
8/31/2017 17:00,2017,8,31,17,18," 21,102 ",160.58
8/31/2017 18:00,2017,8,31,18,19," 20,639 ",1.62
8/31/2017 19:00,2017,8,31,19,20," 19,921 ",0.00
8/31/2017 20:00,2017,8,31,20,21," 18,691 ",0.00
8/31/2017 21:00,2017,8,31,21,22," 16,844 ",0.00
8/31/2017 22:00,2017,8,31,22,23," 15,245 ",0.00
8/31/2017 23:00,2017,8,31,23,24," 14,010 ",0.00
9/1/2017 0:00,2017,9,1,0,1," 13,115 ",0.00
9/1/2017 1:00,2017,9,1,1,2," 12,664 ",0.00
9/1/2017 2:00,2017,9,1,2,3," 12,387 ",0.00
9/1/2017 3:00,2017,9,1,3,4," 12,258 ",0.00
9/1/2017 4:00,2017,9,1,4,5," 12,763 ",0.00
9/1/2017 5:00,2017,9,1,5,6," 13,764 ",5.70
9/1/2017 6:00,2017,9,1,6,7," 14,550 ",180.74
9/1/2017 7:00,2017,9,1,7,8," 15,763 ",595.67
9/1/2017 8:00,2017,9,1,8,9," 16,709 ",1016.09
9/1/2017 9:00,2017,9,1,9,10," 17,885 ",1350.16
9/1/2017 10:00,2017,9,1,10,11," 19,031 ",1563.21
9/1/2017 11:00,2017,9,1,11,12," 20,078 ",1668.93
9/1/2017 12:00,2017,9,1,12,13," 21,393 ",1675.26
9/1/2017 13:00,2017,9,1,13,14," 22,443 ",1572.40
9/1/2017 14:00,2017,9,1,14,15," 23,233 ",1344.50
9/1/2017 15:00,2017,9,1,15,16," 22,819 ",992.13
9/1/2017 16:00,2017,9,1,16,17," 21,436 ",543.48
9/1/2017 17:00,2017,9,1,17,18," 19,930 ",133.32
9/1/2017 18:00,2017,9,1,18,19," 19,221 ",0.25
9/1/2017 19:00,2017,9,1,19,20," 18,783 ",0.00
9/1/2017 20:00,2017,9,1,20,21," 17,764 ",0.00
9/1/2017 21:00,2017,9,1,21,22," 16,288 ",0.00
9/1/2017 22:00,2017,9,1,22,23," 14,910 ",0.00
9/1/2017 23:00,2017,9,1,23,24," 13,727 ",0.00
9/2/2017 0:00,2017,9,2,0,1," 12,766 ",0.00
9/2/2017 1:00,2017,9,2,1,2," 12,179 ",0.00
9/2/2017 2:00,2017,9,2,2,3," 11,773 ",0.00
9/2/2017 3:00,2017,9,2,3,4," 11,607 ",0.00
9/2/2017 4:00,2017,9,2,4,5," 11,781 ",0.00
9/2/2017 5:00,2017,9,2,5,6," 11,806 ",5.70
9/2/2017 6:00,2017,9,2,6,7," 11,827 ",180.74
9/2/2017 7:00,2017,9,2,7,8," 12,691 ",595.67
9/2/2017 8:00,2017,9,2,8,9," 13,831 ",1016.09
9/2/2017 9:00,2017,9,2,9,10," 15,009 ",1350.16
9/2/2017 10:00,2017,9,2,10,11," 16,339 ",1563.21
9/2/2017 11:00,2017,9,2,11,12," 17,326 ",1668.93
9/2/2017 12:00,2017,9,2,12,13," 18,130 ",1675.26
9/2/2017 13:00,2017,9,2,13,14," 18,625 ",1572.40
9/2/2017 14:00,2017,9,2,14,15," 18,858 ",1344.50
9/2/2017 15:00,2017,9,2,15,16," 18,746 ",992.13
9/2/2017 16:00,2017,9,2,16,17," 18,239 ",543.48
9/2/2017 17:00,2017,9,2,17,18," 17,053 ",133.32
9/2/2017 18:00,2017,9,2,18,19," 16,517 ",0.25
9/2/2017 19:00,2017,9,2,19,20," 16,390 ",0.00
9/2/2017 20:00,2017,9,2,20,21," 15,481 ",0.00
9/2/2017 21:00,2017,9,2,21,22," 14,373 ",0.00
9/2/2017 22:00,2017,9,2,22,23," 13,211 ",0.00
9/2/2017 23:00,2017,9,2,23,24," 12,215 ",0.00
9/3/2017 0:00,2017,9,3,0,1," 11,534 ",0.00
9/3/2017 1:00,2017,9,3,1,2," 11,001 ",0.00
9/3/2017 2:00,2017,9,3,2,3," 10,677 ",0.00
9/3/2017 3:00,2017,9,3,3,4," 10,554 ",0.00
9/3/2017 4:00,2017,9,3,4,5," 10,559 ",0.00
9/3/2017 5:00,2017,9,3,5,6," 10,697 ",5.70
9/3/2017 6:00,2017,9,3,6,7," 10,878 ",180.74
9/3/2017 7:00,2017,9,3,7,8," 11,359 ",595.67
9/3/2017 8:00,2017,9,3,8,9," 12,226 ",1016.09
9/3/2017 9:00,2017,9,3,9,10," 13,198 ",1350.16
9/3/2017 10:00,2017,9,3,10,11," 14,106 ",1563.21
9/3/2017 11:00,2017,9,3,11,12," 14,883 ",1668.93
9/3/2017 12:00,2017,9,3,12,13," 15,613 ",1675.26
9/3/2017 13:00,2017,9,3,13,14," 16,239 ",1572.40
9/3/2017 14:00,2017,9,3,14,15," 16,632 ",1344.50
9/3/2017 15:00,2017,9,3,15,16," 16,888 ",992.13
9/3/2017 16:00,2017,9,3,16,17," 16,566 ",543.48
9/3/2017 17:00,2017,9,3,17,18," 15,776 ",133.32
9/3/2017 18:00,2017,9,3,18,19," 15,554 ",0.25
9/3/2017 19:00,2017,9,3,19,20," 15,307 ",0.00
9/3/2017 20:00,2017,9,3,20,21," 14,657 ",0.00
9/3/2017 21:00,2017,9,3,21,22," 13,808 ",0.00
9/3/2017 22:00,2017,9,3,22,23," 12,694 ",0.00
9/3/2017 23:00,2017,9,3,23,24," 11,788 ",0.00
9/4/2017 0:00,2017,9,4,0,1," 11,124 ",0.00
9/4/2017 1:00,2017,9,4,1,2," 10,747 ",0.00
9/4/2017 2:00,2017,9,4,2,3," 10,521 ",0.00
9/4/2017 3:00,2017,9,4,3,4," 10,457 ",0.00
9/4/2017 4:00,2017,9,4,4,5," 10,792 ",0.00
9/4/2017 5:00,2017,9,4,5,6," 10,875 ",5.70
9/4/2017 6:00,2017,9,4,6,7," 10,730 ",180.74
9/4/2017 7:00,2017,9,4,7,8," 11,510 ",595.67
9/4/2017 8:00,2017,9,4,8,9," 12,307 ",1016.09
9/4/2017 9:00,2017,9,4,9,10," 13,203 ",1350.16
9/4/2017 10:00,2017,9,4,10,11," 13,816 ",1563.21
9/4/2017 11:00,2017,9,4,11,12," 14,258 ",1668.93
9/4/2017 12:00,2017,9,4,12,13," 14,918 ",1675.26
9/4/2017 13:00,2017,9,4,13,14," 15,623 ",1572.40
9/4/2017 14:00,2017,9,4,14,15," 16,112 ",1344.50
9/4/2017 15:00,2017,9,4,15,16," 16,238 ",992.13
9/4/2017 16:00,2017,9,4,16,17," 15,897 ",543.48
9/4/2017 17:00,2017,9,4,17,18," 15,088 ",133.32
9/4/2017 18:00,2017,9,4,18,19," 15,144 ",0.25
9/4/2017 19:00,2017,9,4,19,20," 15,303 ",0.00
9/4/2017 20:00,2017,9,4,20,21," 14,422 ",0.00
9/4/2017 21:00,2017,9,4,21,22," 13,320 ",0.00
9/4/2017 22:00,2017,9,4,22,23," 12,317 ",0.00
9/4/2017 23:00,2017,9,4,23,24," 11,525 ",0.00
9/5/2017 0:00,2017,9,5,0,1," 11,028 ",0.00
9/5/2017 1:00,2017,9,5,1,2," 10,698 ",0.00
9/5/2017 2:00,2017,9,5,2,3," 10,580 ",0.00
9/5/2017 3:00,2017,9,5,3,4," 10,838 ",0.00
9/5/2017 4:00,2017,9,5,4,5," 11,563 ",0.00
9/5/2017 5:00,2017,9,5,5,6," 12,515 ",5.70
9/5/2017 6:00,2017,9,5,6,7," 13,149 ",180.74
9/5/2017 7:00,2017,9,5,7,8," 13,972 ",595.67
9/5/2017 8:00,2017,9,5,8,9," 14,640 ",1016.09
9/5/2017 9:00,2017,9,5,9,10," 15,262 ",1350.16
9/5/2017 10:00,2017,9,5,10,11," 15,941 ",1563.21
9/5/2017 11:00,2017,9,5,11,12," 16,422 ",1668.93
9/5/2017 12:00,2017,9,5,12,13," 17,100 ",1675.26
9/5/2017 13:00,2017,9,5,13,14," 17,661 ",1572.40
9/5/2017 14:00,2017,9,5,14,15," 17,947 ",1344.50
9/5/2017 15:00,2017,9,5,15,16," 17,919 ",992.13
9/5/2017 16:00,2017,9,5,16,17," 17,339 ",543.48
9/5/2017 17:00,2017,9,5,17,18," 16,352 ",133.32
9/5/2017 18:00,2017,9,5,18,19," 16,348 ",0.25
9/5/2017 19:00,2017,9,5,19,20," 16,326 ",0.00
9/5/2017 20:00,2017,9,5,20,21," 15,262 ",0.00
9/5/2017 21:00,2017,9,5,21,22," 13,944 ",0.00
9/5/2017 22:00,2017,9,5,22,23," 12,892 ",0.00
9/5/2017 23:00,2017,9,5,23,24," 12,001 ",0.00
9/6/2017 0:00,2017,9,6,0,1," 11,407 ",0.00
9/6/2017 1:00,2017,9,6,1,2," 11,038 ",0.00
9/6/2017 2:00,2017,9,6,2,3," 10,905 ",0.00
9/6/2017 3:00,2017,9,6,3,4," 11,048 ",0.00
9/6/2017 4:00,2017,9,6,4,5," 11,665 ",0.00
9/6/2017 5:00,2017,9,6,5,6," 12,638 ",5.70
9/6/2017 6:00,2017,9,6,6,7," 13,337 ",180.74
9/6/2017 7:00,2017,9,6,7,8," 14,080 ",595.67
9/6/2017 8:00,2017,9,6,8,9," 14,927 ",1016.09
9/6/2017 9:00,2017,9,6,9,10," 15,776 ",1350.16
9/6/2017 10:00,2017,9,6,10,11," 16,324 ",1563.21
9/6/2017 11:00,2017,9,6,11,12," 16,679 ",1668.93
9/6/2017 12:00,2017,9,6,12,13," 17,533 ",1675.26
9/6/2017 13:00,2017,9,6,13,14," 18,179 ",1572.40
9/6/2017 14:00,2017,9,6,14,15," 18,669 ",1344.50
9/6/2017 15:00,2017,9,6,15,16," 18,829 ",992.13
9/6/2017 16:00,2017,9,6,16,17," 18,350 ",543.48
9/6/2017 17:00,2017,9,6,17,18," 17,376 ",133.32
9/6/2017 18:00,2017,9,6,18,19," 17,326 ",0.25
9/6/2017 19:00,2017,9,6,19,20," 17,063 ",0.00
9/6/2017 20:00,2017,9,6,20,21," 15,849 ",0.00
9/6/2017 21:00,2017,9,6,21,22," 14,179 ",0.00
9/6/2017 22:00,2017,9,6,22,23," 13,184 ",0.00
9/6/2017 23:00,2017,9,6,23,24," 12,273 ",0.00
9/7/2017 0:00,2017,9,7,0,1," 11,621 ",0.00
9/7/2017 1:00,2017,9,7,1,2," 11,216 ",0.00
9/7/2017 2:00,2017,9,7,2,3," 11,008 ",0.00
9/7/2017 3:00,2017,9,7,3,4," 11,118 ",0.00
9/7/2017 4:00,2017,9,7,4,5," 11,751 ",0.00
9/7/2017 5:00,2017,9,7,5,6," 12,700 ",5.70
9/7/2017 6:00,2017,9,7,6,7," 13,495 ",180.74
9/7/2017 7:00,2017,9,7,7,8," 14,323 ",595.67
9/7/2017 8:00,2017,9,7,8,9," 15,149 ",1016.09
9/7/2017 9:00,2017,9,7,9,10," 16,125 ",1350.16
9/7/2017 10:00,2017,9,7,10,11," 17,004 ",1563.21
9/7/2017 11:00,2017,9,7,11,12," 17,906 ",1668.93
9/7/2017 12:00,2017,9,7,12,13," 18,973 ",1675.26
9/7/2017 13:00,2017,9,7,13,14," 19,965 ",1572.40
9/7/2017 14:00,2017,9,7,14,15," 20,892 ",1344.50
9/7/2017 15:00,2017,9,7,15,16," 20,926 ",992.13
9/7/2017 16:00,2017,9,7,16,17," 20,091 ",543.48
9/7/2017 17:00,2017,9,7,17,18," 18,851 ",133.32
9/7/2017 18:00,2017,9,7,18,19," 18,620 ",0.25
9/7/2017 19:00,2017,9,7,19,20," 18,263 ",0.00
9/7/2017 20:00,2017,9,7,20,21," 17,061 ",0.00
9/7/2017 21:00,2017,9,7,21,22," 15,361 ",0.00
9/7/2017 22:00,2017,9,7,22,23," 14,049 ",0.00
9/7/2017 23:00,2017,9,7,23,24," 12,922 ",0.00
9/8/2017 0:00,2017,9,8,0,1," 12,197 ",0.00
9/8/2017 1:00,2017,9,8,1,2," 11,751 ",0.00
9/8/2017 2:00,2017,9,8,2,3," 11,549 ",0.00
9/8/2017 3:00,2017,9,8,3,4," 11,634 ",0.00
9/8/2017 4:00,2017,9,8,4,5," 12,223 ",0.00
9/8/2017 5:00,2017,9,8,5,6," 13,221 ",2.46
9/8/2017 6:00,2017,9,8,6,7," 13,892 ",156.90
9/8/2017 7:00,2017,9,8,7,8," 14,836 ",559.42
9/8/2017 8:00,2017,9,8,8,9," 16,072 ",982.41
9/8/2017 9:00,2017,9,8,9,10," 16,971 ",1330.48
9/8/2017 10:00,2017,9,8,10,11," 17,849 ",1550.32
9/8/2017 11:00,2017,9,8,11,12," 18,313 ",1661.66
9/8/2017 12:00,2017,9,8,12,13," 18,935 ",1659.35
9/8/2017 13:00,2017,9,8,13,14," 19,435 ",1541.59
9/8/2017 14:00,2017,9,8,14,15," 19,767 ",1289.77
9/8/2017 15:00,2017,9,8,15,16," 19,518 ",926.40
9/8/2017 16:00,2017,9,8,16,17," 18,631 ",476.83
9/8/2017 17:00,2017,9,8,17,18," 17,491 ",98.37
9/8/2017 18:00,2017,9,8,18,19," 17,433 ",2.48
9/8/2017 19:00,2017,9,8,19,20," 17,259 ",0.00
9/8/2017 20:00,2017,9,8,20,21," 16,501 ",0.00
9/8/2017 21:00,2017,9,8,21,22," 15,210 ",0.00
9/8/2017 22:00,2017,9,8,22,23," 14,009 ",0.00
9/8/2017 23:00,2017,9,8,23,24," 12,876 ",0.00
9/9/2017 0:00,2017,9,9,0,1," 12,146 ",0.00
9/9/2017 1:00,2017,9,9,1,2," 11,631 ",0.00
9/9/2017 2:00,2017,9,9,2,3," 11,285 ",0.00
9/9/2017 3:00,2017,9,9,3,4," 11,209 ",0.00
9/9/2017 4:00,2017,9,9,4,5," 11,337 ",0.00
9/9/2017 5:00,2017,9,9,5,6," 11,554 ",2.46
9/9/2017 6:00,2017,9,9,6,7," 11,654 ",156.90
9/9/2017 7:00,2017,9,9,7,8," 12,543 ",559.42
9/9/2017 8:00,2017,9,9,8,9," 13,564 ",982.41
9/9/2017 9:00,2017,9,9,9,10," 14,551 ",1330.48
9/9/2017 10:00,2017,9,9,10,11," 15,504 ",1550.32
9/9/2017 11:00,2017,9,9,11,12," 16,151 ",1661.66
9/9/2017 12:00,2017,9,9,12,13," 16,458 ",1659.35
9/9/2017 13:00,2017,9,9,13,14," 16,620 ",1541.59
9/9/2017 14:00,2017,9,9,14,15," 16,881 ",1289.77
9/9/2017 15:00,2017,9,9,15,16," 16,805 ",926.40
9/9/2017 16:00,2017,9,9,16,17," 16,274 ",476.83
9/9/2017 17:00,2017,9,9,17,18," 15,303 ",98.37
9/9/2017 18:00,2017,9,9,18,19," 15,492 ",2.48
9/9/2017 19:00,2017,9,9,19,20," 15,403 ",0.00
9/9/2017 20:00,2017,9,9,20,21," 14,721 ",0.00
9/9/2017 21:00,2017,9,9,21,22," 13,783 ",0.00
9/9/2017 22:00,2017,9,9,22,23," 12,634 ",0.00
9/9/2017 23:00,2017,9,9,23,24," 11,858 ",0.00
9/10/2017 0:00,2017,9,10,0,1," 11,235 ",0.00
9/10/2017 1:00,2017,9,10,1,2," 10,824 ",0.00
9/10/2017 2:00,2017,9,10,2,3," 10,595 ",0.00
9/10/2017 3:00,2017,9,10,3,4," 10,539 ",0.00
9/10/2017 4:00,2017,9,10,4,5," 10,594 ",0.00
9/10/2017 5:00,2017,9,10,5,6," 10,719 ",2.46
9/10/2017 6:00,2017,9,10,6,7," 10,864 ",156.90
9/10/2017 7:00,2017,9,10,7,8," 11,322 ",559.42
9/10/2017 8:00,2017,9,10,8,9," 11,923 ",982.41
9/10/2017 9:00,2017,9,10,9,10," 12,443 ",1330.48
9/10/2017 10:00,2017,9,10,10,11," 12,858 ",1550.32
9/10/2017 11:00,2017,9,10,11,12," 13,340 ",1661.66
9/10/2017 12:00,2017,9,10,12,13," 13,688 ",1659.35
9/10/2017 13:00,2017,9,10,13,14," 13,819 ",1541.59
9/10/2017 14:00,2017,9,10,14,15," 14,072 ",1289.77
9/10/2017 15:00,2017,9,10,15,16," 14,092 ",926.40
9/10/2017 16:00,2017,9,10,16,17," 13,834 ",476.83
9/10/2017 17:00,2017,9,10,17,18," 13,459 ",98.37
9/10/2017 18:00,2017,9,10,18,19," 14,058 ",2.48
9/10/2017 19:00,2017,9,10,19,20," 13,963 ",0.00
9/10/2017 20:00,2017,9,10,20,21," 13,450 ",0.00
9/10/2017 21:00,2017,9,10,21,22," 12,551 ",0.00
9/10/2017 22:00,2017,9,10,22,23," 11,644 ",0.00
9/10/2017 23:00,2017,9,10,23,24," 11,039 ",0.00
9/11/2017 0:00,2017,9,11,0,1," 10,650 ",0.00
9/11/2017 1:00,2017,9,11,1,2," 10,443 ",0.00
9/11/2017 2:00,2017,9,11,2,3," 10,407 ",0.00
9/11/2017 3:00,2017,9,11,3,4," 10,658 ",0.00
9/11/2017 4:00,2017,9,11,4,5," 11,442 ",0.00
9/11/2017 5:00,2017,9,11,5,6," 12,476 ",2.46
9/11/2017 6:00,2017,9,11,6,7," 13,048 ",156.90
9/11/2017 7:00,2017,9,11,7,8," 13,770 ",559.42
9/11/2017 8:00,2017,9,11,8,9," 14,275 ",982.41
9/11/2017 9:00,2017,9,11,9,10," 14,458 ",1330.48
9/11/2017 10:00,2017,9,11,10,11," 14,416 ",1550.32
9/11/2017 11:00,2017,9,11,11,12," 14,675 ",1661.66
9/11/2017 12:00,2017,9,11,12,13," 15,059 ",1659.35
9/11/2017 13:00,2017,9,11,13,14," 15,165 ",1541.59
9/11/2017 14:00,2017,9,11,14,15," 15,224 ",1289.77
9/11/2017 15:00,2017,9,11,15,16," 15,018 ",926.40
9/11/2017 16:00,2017,9,11,16,17," 14,523 ",476.83
9/11/2017 17:00,2017,9,11,17,18," 14,048 ",98.37
9/11/2017 18:00,2017,9,11,18,19," 14,658 ",2.48
9/11/2017 19:00,2017,9,11,19,20," 14,752 ",0.00
9/11/2017 20:00,2017,9,11,20,21," 14,160 ",0.00
9/11/2017 21:00,2017,9,11,21,22," 13,071 ",0.00
9/11/2017 22:00,2017,9,11,22,23," 12,017 ",0.00
9/11/2017 23:00,2017,9,11,23,24," 11,173 ",0.00
9/12/2017 0:00,2017,9,12,0,1," 10,710 ",0.00
9/12/2017 1:00,2017,9,12,1,2," 10,336 ",0.00
9/12/2017 2:00,2017,9,12,2,3," 10,156 ",0.00
9/12/2017 3:00,2017,9,12,3,4," 10,470 ",0.00
9/12/2017 4:00,2017,9,12,4,5," 11,090 ",0.00
9/12/2017 5:00,2017,9,12,5,6," 12,122 ",2.46
9/12/2017 6:00,2017,9,12,6,7," 12,752 ",156.90
9/12/2017 7:00,2017,9,12,7,8," 13,550 ",559.42
9/12/2017 8:00,2017,9,12,8,9," 13,981 ",982.41
9/12/2017 9:00,2017,9,12,9,10," 14,407 ",1330.48
9/12/2017 10:00,2017,9,12,10,11," 14,675 ",1550.32
9/12/2017 11:00,2017,9,12,11,12," 14,957 ",1661.66
9/12/2017 12:00,2017,9,12,12,13," 15,463 ",1659.35
9/12/2017 13:00,2017,9,12,13,14," 15,874 ",1541.59
9/12/2017 14:00,2017,9,12,14,15," 16,113 ",1289.77
9/12/2017 15:00,2017,9,12,15,16," 16,034 ",926.40
9/12/2017 16:00,2017,9,12,16,17," 15,410 ",476.83
9/12/2017 17:00,2017,9,12,17,18," 14,791 ",98.37
9/12/2017 18:00,2017,9,12,18,19," 15,332 ",2.48
9/12/2017 19:00,2017,9,12,19,20," 15,261 ",0.00
9/12/2017 20:00,2017,9,12,20,21," 14,503 ",0.00
9/12/2017 21:00,2017,9,12,21,22," 13,408 ",0.00
9/12/2017 22:00,2017,9,12,22,23," 12,293 ",0.00
9/12/2017 23:00,2017,9,12,23,24," 11,474 ",0.00
9/13/2017 0:00,2017,9,13,0,1," 10,955 ",0.00
9/13/2017 1:00,2017,9,13,1,2," 10,626 ",0.00
9/13/2017 2:00,2017,9,13,2,3," 10,472 ",0.00
9/13/2017 3:00,2017,9,13,3,4," 10,657 ",0.00
9/13/2017 4:00,2017,9,13,4,5," 11,287 ",0.00
9/13/2017 5:00,2017,9,13,5,6," 12,243 ",2.46
9/13/2017 6:00,2017,9,13,6,7," 12,917 ",156.90
9/13/2017 7:00,2017,9,13,7,8," 13,826 ",559.42
9/13/2017 8:00,2017,9,13,8,9," 14,691 ",982.41
9/13/2017 9:00,2017,9,13,9,10," 15,381 ",1330.48
9/13/2017 10:00,2017,9,13,10,11," 15,757 ",1550.32
9/13/2017 11:00,2017,9,13,11,12," 16,095 ",1661.66
9/13/2017 12:00,2017,9,13,12,13," 16,811 ",1659.35
9/13/2017 13:00,2017,9,13,13,14," 17,405 ",1541.59
9/13/2017 14:00,2017,9,13,14,15," 17,786 ",1289.77
9/13/2017 15:00,2017,9,13,15,16," 17,783 ",926.40
9/13/2017 16:00,2017,9,13,16,17," 17,211 ",476.83
9/13/2017 17:00,2017,9,13,17,18," 16,350 ",98.37
9/13/2017 18:00,2017,9,13,18,19," 16,525 ",2.48
9/13/2017 19:00,2017,9,13,19,20," 16,421 ",0.00
9/13/2017 20:00,2017,9,13,20,21," 15,455 ",0.00
9/13/2017 21:00,2017,9,13,21,22," 14,007 ",0.00
9/13/2017 22:00,2017,9,13,22,23," 12,656 ",0.00
9/13/2017 23:00,2017,9,13,23,24," 11,790 ",0.00
9/14/2017 0:00,2017,9,14,0,1," 11,204 ",0.00
9/14/2017 1:00,2017,9,14,1,2," 10,863 ",0.00
9/14/2017 2:00,2017,9,14,2,3," 10,728 ",0.00
9/14/2017 3:00,2017,9,14,3,4," 10,893 ",0.00
9/14/2017 4:00,2017,9,14,4,5," 11,538 ",0.00
9/14/2017 5:00,2017,9,14,5,6," 12,470 ",2.46
9/14/2017 6:00,2017,9,14,6,7," 13,145 ",156.90
9/14/2017 7:00,2017,9,14,7,8," 14,140 ",559.42
9/14/2017 8:00,2017,9,14,8,9," 14,942 ",982.41
9/14/2017 9:00,2017,9,14,9,10," 15,866 ",1330.48
9/14/2017 10:00,2017,9,14,10,11," 16,735 ",1550.32
9/14/2017 11:00,2017,9,14,11,12," 17,363 ",1661.66
9/14/2017 12:00,2017,9,14,12,13," 18,311 ",1659.35
9/14/2017 13:00,2017,9,14,13,14," 18,929 ",1541.59
9/14/2017 14:00,2017,9,14,14,15," 19,331 ",1289.77
9/14/2017 15:00,2017,9,14,15,16," 19,289 ",926.40
9/14/2017 16:00,2017,9,14,16,17," 18,659 ",476.83
9/14/2017 17:00,2017,9,14,17,18," 17,713 ",98.37
9/14/2017 18:00,2017,9,14,18,19," 17,769 ",2.48
9/14/2017 19:00,2017,9,14,19,20," 17,419 ",0.00
9/14/2017 20:00,2017,9,14,20,21," 16,171 ",0.00
9/14/2017 21:00,2017,9,14,21,22," 14,541 ",0.00
9/14/2017 22:00,2017,9,14,22,23," 13,245 ",0.00
9/14/2017 23:00,2017,9,14,23,24," 12,292 ",0.00
9/15/2017 0:00,2017,9,15,0,1," 11,629 ",0.00
9/15/2017 1:00,2017,9,15,1,2," 11,191 ",0.00
9/15/2017 2:00,2017,9,15,2,3," 10,993 ",0.00
9/15/2017 3:00,2017,9,15,3,4," 11,090 ",0.00
9/15/2017 4:00,2017,9,15,4,5," 11,693 ",0.00
9/15/2017 5:00,2017,9,15,5,6," 12,599 ",0.91
9/15/2017 6:00,2017,9,15,6,7," 13,156 ",146.88
9/15/2017 7:00,2017,9,15,7,8," 13,997 ",562.84
9/15/2017 8:00,2017,9,15,8,9," 14,866 ",993.70
9/15/2017 9:00,2017,9,15,9,10," 15,989 ",1342.12
9/15/2017 10:00,2017,9,15,10,11," 16,963 ",1578.25
