Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SCE Hourly Load,SCE Hourly PV Generation
6/13/2029 18:00,2029,6,13,18,19," 14,499 ",163.28
6/13/2029 19:00,2029,6,13,19,20," 15,529 ",0.42
6/13/2029 20:00,2029,6,13,20,21," 15,322 ",0.00
6/13/2029 21:00,2029,6,13,21,22," 14,037 ",0.00
6/13/2029 22:00,2029,6,13,22,23," 12,997 ",0.00
6/13/2029 23:00,2029,6,13,23,24," 12,097 ",0.00
6/14/2029 0:00,2029,6,14,0,1," 11,639 ",0.00
6/14/2029 1:00,2029,6,14,1,2," 11,291 ",0.00
6/14/2029 2:00,2029,6,14,2,3," 11,198 ",0.00
6/14/2029 3:00,2029,6,14,3,4," 11,407 ",0.00
6/14/2029 4:00,2029,6,14,4,5," 11,969 ",0.48
6/14/2029 5:00,2029,6,14,5,6," 12,775 ",124.14
6/14/2029 6:00,2029,6,14,6,7," 13,533 ",784.68
6/14/2029 7:00,2029,6,14,7,8," 14,060 ",1772.31
6/14/2029 8:00,2029,6,14,8,9," 14,399 ",2770.69
6/14/2029 9:00,2029,6,14,9,10," 14,918 ",3677.93
6/14/2029 10:00,2029,6,14,10,11," 15,181 ",4365.24
6/14/2029 11:00,2029,6,14,11,12," 15,057 ",4783.13
6/14/2029 12:00,2029,6,14,12,13," 15,116 ",4977.43
6/14/2029 13:00,2029,6,14,13,14," 15,134 ",4838.16
6/14/2029 14:00,2029,6,14,14,15," 14,958 ",4289.31
6/14/2029 15:00,2029,6,14,15,16," 14,687 ",3410.59
6/14/2029 16:00,2029,6,14,16,17," 14,321 ",2218.01
6/14/2029 17:00,2029,6,14,17,18," 14,186 ",965.36
6/14/2029 18:00,2029,6,14,18,19," 14,481 ",163.28
6/14/2029 19:00,2029,6,14,19,20," 15,638 ",0.42
6/14/2029 20:00,2029,6,14,20,21," 15,405 ",0.00
6/14/2029 21:00,2029,6,14,21,22," 14,069 ",0.00
6/14/2029 22:00,2029,6,14,22,23," 12,944 ",0.00
6/14/2029 23:00,2029,6,14,23,24," 12,205 ",0.00
6/15/2029 0:00,2029,6,15,0,1," 11,759 ",0.00
6/15/2029 1:00,2029,6,15,1,2," 11,442 ",0.00
6/15/2029 2:00,2029,6,15,2,3," 11,303 ",0.00
6/15/2029 3:00,2029,6,15,3,4," 11,478 ",0.00
6/15/2029 4:00,2029,6,15,4,5," 12,045 ",0.50
6/15/2029 5:00,2029,6,15,5,6," 12,744 ",132.07
6/15/2029 6:00,2029,6,15,6,7," 13,409 ",840.93
6/15/2029 7:00,2029,6,15,7,8," 14,024 ",1939.36
6/15/2029 8:00,2029,6,15,8,9," 14,442 ",3127.08
6/15/2029 9:00,2029,6,15,9,10," 14,890 ",4173.05
6/15/2029 10:00,2029,6,15,10,11," 15,065 ",4969.82
6/15/2029 11:00,2029,6,15,11,12," 14,985 ",5395.24
6/15/2029 12:00,2029,6,15,12,13," 14,985 ",5492.46
6/15/2029 13:00,2029,6,15,13,14," 14,890 ",5204.14
6/15/2029 14:00,2029,6,15,14,15," 14,683 ",4540.16
6/15/2029 15:00,2029,6,15,15,16," 14,362 ",3567.18
6/15/2029 16:00,2029,6,15,16,17," 14,043 ",2333.75
6/15/2029 17:00,2029,6,15,17,18," 13,748 ",1029.34
6/15/2029 18:00,2029,6,15,18,19," 13,968 ",224.83
6/15/2029 19:00,2029,6,15,19,20," 14,809 ",0.41
6/15/2029 20:00,2029,6,15,20,21," 14,634 ",0.00
6/15/2029 21:00,2029,6,15,21,22," 13,826 ",0.00
6/15/2029 22:00,2029,6,15,22,23," 12,906 ",0.00
6/15/2029 23:00,2029,6,15,23,24," 12,042 ",0.00
6/16/2029 0:00,2029,6,16,0,1," 11,516 ",0.00
6/16/2029 1:00,2029,6,16,1,2," 11,111 ",0.00
6/16/2029 2:00,2029,6,16,2,3," 10,944 ",0.00
6/16/2029 3:00,2029,6,16,3,4," 10,954 ",0.00
6/16/2029 4:00,2029,6,16,4,5," 11,088 ",0.50
6/16/2029 5:00,2029,6,16,5,6," 11,157 ",132.07
6/16/2029 6:00,2029,6,16,6,7," 11,645 ",840.93
6/16/2029 7:00,2029,6,16,7,8," 12,309 ",1939.36
6/16/2029 8:00,2029,6,16,8,9," 12,831 ",3127.08
6/16/2029 9:00,2029,6,16,9,10," 13,160 ",4173.05
6/16/2029 10:00,2029,6,16,10,11," 13,196 ",4969.82
6/16/2029 11:00,2029,6,16,11,12," 13,215 ",5395.24
6/16/2029 12:00,2029,6,16,12,13," 13,167 ",5492.46
6/16/2029 13:00,2029,6,16,13,14," 13,082 ",5204.14
6/16/2029 14:00,2029,6,16,14,15," 13,005 ",4540.16
6/16/2029 15:00,2029,6,16,15,16," 12,946 ",3567.18
6/16/2029 16:00,2029,6,16,16,17," 12,891 ",2333.75
6/16/2029 17:00,2029,6,16,17,18," 12,789 ",1029.34
6/16/2029 18:00,2029,6,16,18,19," 13,109 ",224.83
6/16/2029 19:00,2029,6,16,19,20," 13,966 ",0.41
6/16/2029 20:00,2029,6,16,20,21," 13,918 ",0.00
6/16/2029 21:00,2029,6,16,21,22," 13,339 ",0.00
6/16/2029 22:00,2029,6,16,22,23," 12,472 ",0.00
6/16/2029 23:00,2029,6,16,23,24," 11,664 ",0.00
6/17/2029 0:00,2029,6,17,0,1," 11,103 ",0.00
6/17/2029 1:00,2029,6,17,1,2," 10,747 ",0.00
6/17/2029 2:00,2029,6,17,2,3," 10,513 ",0.00
6/17/2029 3:00,2029,6,17,3,4," 10,425 ",0.00
6/17/2029 4:00,2029,6,17,4,5," 10,401 ",0.50
6/17/2029 5:00,2029,6,17,5,6," 10,230 ",132.07
6/17/2029 6:00,2029,6,17,6,7," 10,711 ",840.93
6/17/2029 7:00,2029,6,17,7,8," 11,250 ",1939.36
6/17/2029 8:00,2029,6,17,8,9," 11,744 ",3127.08
6/17/2029 9:00,2029,6,17,9,10," 12,151 ",4173.05
6/17/2029 10:00,2029,6,17,10,11," 12,581 ",4969.82
6/17/2029 11:00,2029,6,17,11,12," 12,783 ",5395.24
6/17/2029 12:00,2029,6,17,12,13," 12,830 ",5492.46
6/17/2029 13:00,2029,6,17,13,14," 12,841 ",5204.14
6/17/2029 14:00,2029,6,17,14,15," 12,931 ",4540.16
6/17/2029 15:00,2029,6,17,15,16," 13,014 ",3567.18
6/17/2029 16:00,2029,6,17,16,17," 13,067 ",2333.75
6/17/2029 17:00,2029,6,17,17,18," 12,971 ",1029.34
6/17/2029 18:00,2029,6,17,18,19," 13,116 ",224.83
6/17/2029 19:00,2029,6,17,19,20," 14,084 ",0.41
6/17/2029 20:00,2029,6,17,20,21," 14,060 ",0.00
6/17/2029 21:00,2029,6,17,21,22," 13,317 ",0.00
6/17/2029 22:00,2029,6,17,22,23," 12,359 ",0.00
6/17/2029 23:00,2029,6,17,23,24," 11,567 ",0.00
6/18/2029 0:00,2029,6,18,0,1," 11,087 ",0.00
6/18/2029 1:00,2029,6,18,1,2," 10,788 ",0.00
6/18/2029 2:00,2029,6,18,2,3," 10,736 ",0.00
6/18/2029 3:00,2029,6,18,3,4," 10,989 ",0.00
6/18/2029 4:00,2029,6,18,4,5," 11,619 ",0.50
6/18/2029 5:00,2029,6,18,5,6," 12,478 ",132.07
6/18/2029 6:00,2029,6,18,6,7," 13,548 ",840.93
6/18/2029 7:00,2029,6,18,7,8," 14,229 ",1939.36
6/18/2029 8:00,2029,6,18,8,9," 14,818 ",3127.08
6/18/2029 9:00,2029,6,18,9,10," 15,431 ",4173.05
6/18/2029 10:00,2029,6,18,10,11," 15,781 ",4969.82
6/18/2029 11:00,2029,6,18,11,12," 15,753 ",5395.24
6/18/2029 12:00,2029,6,18,12,13," 15,741 ",5492.46
6/18/2029 13:00,2029,6,18,13,14," 15,743 ",5204.14
6/18/2029 14:00,2029,6,18,14,15," 15,548 ",4540.16
6/18/2029 15:00,2029,6,18,15,16," 15,017 ",3567.18
6/18/2029 16:00,2029,6,18,16,17," 14,507 ",2333.75
6/18/2029 17:00,2029,6,18,17,18," 14,246 ",1029.34
6/18/2029 18:00,2029,6,18,18,19," 14,568 ",224.83
6/18/2029 19:00,2029,6,18,19,20," 15,592 ",0.41
6/18/2029 20:00,2029,6,18,20,21," 15,125 ",0.00
6/18/2029 21:00,2029,6,18,21,22," 14,017 ",0.00
6/18/2029 22:00,2029,6,18,22,23," 12,933 ",0.00
6/18/2029 23:00,2029,6,18,23,24," 12,067 ",0.00
6/19/2029 0:00,2029,6,19,0,1," 11,531 ",0.00
6/19/2029 1:00,2029,6,19,1,2," 11,197 ",0.00
6/19/2029 2:00,2029,6,19,2,3," 11,097 ",0.00
6/19/2029 3:00,2029,6,19,3,4," 11,324 ",0.00
6/19/2029 4:00,2029,6,19,4,5," 11,894 ",0.50
6/19/2029 5:00,2029,6,19,5,6," 12,679 ",132.07
6/19/2029 6:00,2029,6,19,6,7," 13,794 ",840.93
6/19/2029 7:00,2029,6,19,7,8," 14,596 ",1939.36
6/19/2029 8:00,2029,6,19,8,9," 15,311 ",3127.08
6/19/2029 9:00,2029,6,19,9,10," 15,853 ",4173.05
6/19/2029 10:00,2029,6,19,10,11," 15,886 ",4969.82
6/19/2029 11:00,2029,6,19,11,12," 16,077 ",5395.24
6/19/2029 12:00,2029,6,19,12,13," 16,332 ",5492.46
6/19/2029 13:00,2029,6,19,13,14," 16,464 ",5204.14
6/19/2029 14:00,2029,6,19,14,15," 16,489 ",4540.16
6/19/2029 15:00,2029,6,19,15,16," 16,219 ",3567.18
6/19/2029 16:00,2029,6,19,16,17," 15,812 ",2333.75
6/19/2029 17:00,2029,6,19,17,18," 15,316 ",1029.34
6/19/2029 18:00,2029,6,19,18,19," 15,013 ",224.83
6/19/2029 19:00,2029,6,19,19,20," 15,942 ",0.41
6/19/2029 20:00,2029,6,19,20,21," 15,594 ",0.00
6/19/2029 21:00,2029,6,19,21,22," 14,094 ",0.00
6/19/2029 22:00,2029,6,19,22,23," 12,861 ",0.00
6/19/2029 23:00,2029,6,19,23,24," 11,897 ",0.00
6/20/2029 0:00,2029,6,20,0,1," 11,606 ",0.00
6/20/2029 1:00,2029,6,20,1,2," 11,318 ",0.00
6/20/2029 2:00,2029,6,20,2,3," 11,215 ",0.00
6/20/2029 3:00,2029,6,20,3,4," 11,421 ",0.00
6/20/2029 4:00,2029,6,20,4,5," 11,926 ",0.50
6/20/2029 5:00,2029,6,20,5,6," 12,743 ",132.07
6/20/2029 6:00,2029,6,20,6,7," 13,712 ",840.93
6/20/2029 7:00,2029,6,20,7,8," 14,457 ",1939.36
6/20/2029 8:00,2029,6,20,8,9," 15,256 ",3127.08
6/20/2029 9:00,2029,6,20,9,10," 15,820 ",4173.05
6/20/2029 10:00,2029,6,20,10,11," 16,370 ",4969.82
6/20/2029 11:00,2029,6,20,11,12," 16,522 ",5395.24
6/20/2029 12:00,2029,6,20,12,13," 16,783 ",5492.46
6/20/2029 13:00,2029,6,20,13,14," 16,940 ",5204.14
6/20/2029 14:00,2029,6,20,14,15," 16,993 ",4540.16
6/20/2029 15:00,2029,6,20,15,16," 16,792 ",3567.18
6/20/2029 16:00,2029,6,20,16,17," 16,310 ",2333.75
6/20/2029 17:00,2029,6,20,17,18," 15,776 ",1029.34
6/20/2029 18:00,2029,6,20,18,19," 15,405 ",224.83
6/20/2029 19:00,2029,6,20,19,20," 16,052 ",0.41
6/20/2029 20:00,2029,6,20,20,21," 16,032 ",0.00
6/20/2029 21:00,2029,6,20,21,22," 14,834 ",0.00
6/20/2029 22:00,2029,6,20,22,23," 13,561 ",0.00
6/20/2029 23:00,2029,6,20,23,24," 12,595 ",0.00
6/21/2029 0:00,2029,6,21,0,1," 11,988 ",0.00
6/21/2029 1:00,2029,6,21,1,2," 11,654 ",0.00
6/21/2029 2:00,2029,6,21,2,3," 11,500 ",0.00
6/21/2029 3:00,2029,6,21,3,4," 11,658 ",0.00
6/21/2029 4:00,2029,6,21,4,5," 12,213 ",0.50
6/21/2029 5:00,2029,6,21,5,6," 12,868 ",132.07
6/21/2029 6:00,2029,6,21,6,7," 13,876 ",840.93
6/21/2029 7:00,2029,6,21,7,8," 14,633 ",1939.36
6/21/2029 8:00,2029,6,21,8,9," 15,364 ",3127.08
6/21/2029 9:00,2029,6,21,9,10," 16,255 ",4173.05
6/21/2029 10:00,2029,6,21,10,11," 16,821 ",4969.82
6/21/2029 11:00,2029,6,21,11,12," 17,218 ",5395.24
6/21/2029 12:00,2029,6,21,12,13," 17,723 ",5492.46
6/21/2029 13:00,2029,6,21,13,14," 18,184 ",5204.14
6/21/2029 14:00,2029,6,21,14,15," 18,338 ",4540.16
6/21/2029 15:00,2029,6,21,15,16," 18,274 ",3567.18
6/21/2029 16:00,2029,6,21,16,17," 17,738 ",2333.75
6/21/2029 17:00,2029,6,21,17,18," 17,011 ",1029.34
6/21/2029 18:00,2029,6,21,18,19," 16,633 ",224.83
6/21/2029 19:00,2029,6,21,19,20," 17,134 ",0.41
6/21/2029 20:00,2029,6,21,20,21," 16,935 ",0.00
6/21/2029 21:00,2029,6,21,21,22," 15,681 ",0.00
6/21/2029 22:00,2029,6,21,22,23," 14,232 ",0.00
6/21/2029 23:00,2029,6,21,23,24," 13,159 ",0.00
6/22/2029 0:00,2029,6,22,0,1," 12,481 ",0.00
6/22/2029 1:00,2029,6,22,1,2," 12,066 ",0.00
6/22/2029 2:00,2029,6,22,2,3," 11,881 ",0.00
6/22/2029 3:00,2029,6,22,3,4," 12,016 ",0.00
6/22/2029 4:00,2029,6,22,4,5," 12,489 ",0.33
6/22/2029 5:00,2029,6,22,5,6," 13,196 ",156.48
6/22/2029 6:00,2029,6,22,6,7," 14,058 ",968.72
6/22/2029 7:00,2029,6,22,7,8," 15,022 ",2186.29
6/22/2029 8:00,2029,6,22,8,9," 15,857 ",3438.58
6/22/2029 9:00,2029,6,22,9,10," 16,832 ",4507.18
6/22/2029 10:00,2029,6,22,10,11," 17,577 ",5222.45
6/22/2029 11:00,2029,6,22,11,12," 18,188 ",5583.74
6/22/2029 12:00,2029,6,22,12,13," 18,671 ",5609.62
6/22/2029 13:00,2029,6,22,13,14," 19,008 ",5311.48
6/22/2029 14:00,2029,6,22,14,15," 19,135 ",4635.18
6/22/2029 15:00,2029,6,22,15,16," 18,843 ",3649.81
6/22/2029 16:00,2029,6,22,16,17," 18,201 ",2386.18
6/22/2029 17:00,2029,6,22,17,18," 17,169 ",1060.78
6/22/2029 18:00,2029,6,22,18,19," 16,454 ",241.63
6/22/2029 19:00,2029,6,22,19,20," 16,670 ",0.47
6/22/2029 20:00,2029,6,22,20,21," 16,354 ",0.00
6/22/2029 21:00,2029,6,22,21,22," 15,322 ",0.00
6/22/2029 22:00,2029,6,22,22,23," 14,150 ",0.00
6/22/2029 23:00,2029,6,22,23,24," 13,182 ",0.00
6/23/2029 0:00,2029,6,23,0,1," 12,566 ",0.00
6/23/2029 1:00,2029,6,23,1,2," 12,042 ",0.00
6/23/2029 2:00,2029,6,23,2,3," 11,776 ",0.00
6/23/2029 3:00,2029,6,23,3,4," 11,703 ",0.00
6/23/2029 4:00,2029,6,23,4,5," 11,801 ",0.33
6/23/2029 5:00,2029,6,23,5,6," 11,793 ",156.48
6/23/2029 6:00,2029,6,23,6,7," 12,269 ",968.72
6/23/2029 7:00,2029,6,23,7,8," 13,172 ",2186.29
6/23/2029 8:00,2029,6,23,8,9," 13,743 ",3438.58
6/23/2029 9:00,2029,6,23,9,10," 13,964 ",4507.18
6/23/2029 10:00,2029,6,23,10,11," 14,154 ",5222.45
6/23/2029 11:00,2029,6,23,11,12," 14,233 ",5583.74
6/23/2029 12:00,2029,6,23,12,13," 14,253 ",5609.62
6/23/2029 13:00,2029,6,23,13,14," 14,153 ",5311.48
6/23/2029 14:00,2029,6,23,14,15," 14,127 ",4635.18
6/23/2029 15:00,2029,6,23,15,16," 14,048 ",3649.81
6/23/2029 16:00,2029,6,23,16,17," 13,899 ",2386.18
6/23/2029 17:00,2029,6,23,17,18," 13,718 ",1060.78
6/23/2029 18:00,2029,6,23,18,19," 13,688 ",241.63
6/23/2029 19:00,2029,6,23,19,20," 14,293 ",0.47
6/23/2029 20:00,2029,6,23,20,21," 14,328 ",0.00
6/23/2029 21:00,2029,6,23,21,22," 13,749 ",0.00
6/23/2029 22:00,2029,6,23,22,23," 12,767 ",0.00
6/23/2029 23:00,2029,6,23,23,24," 11,883 ",0.00
6/24/2029 0:00,2029,6,24,0,1," 11,274 ",0.00
6/24/2029 1:00,2029,6,24,1,2," 10,947 ",0.00
6/24/2029 2:00,2029,6,24,2,3," 10,673 ",0.00
6/24/2029 3:00,2029,6,24,3,4," 10,622 ",0.00
6/24/2029 4:00,2029,6,24,4,5," 10,600 ",0.33
6/24/2029 5:00,2029,6,24,5,6," 10,407 ",156.48
6/24/2029 6:00,2029,6,24,6,7," 10,880 ",968.72
6/24/2029 7:00,2029,6,24,7,8," 11,629 ",2186.29
6/24/2029 8:00,2029,6,24,8,9," 12,417 ",3438.58
6/24/2029 9:00,2029,6,24,9,10," 13,063 ",4507.18
6/24/2029 10:00,2029,6,24,10,11," 13,414 ",5222.45
6/24/2029 11:00,2029,6,24,11,12," 13,467 ",5583.74
6/24/2029 12:00,2029,6,24,12,13," 13,663 ",5609.62
6/24/2029 13:00,2029,6,24,13,14," 13,822 ",5311.48
6/24/2029 14:00,2029,6,24,14,15," 13,961 ",4635.18
6/24/2029 15:00,2029,6,24,15,16," 14,076 ",3649.81
6/24/2029 16:00,2029,6,24,16,17," 14,041 ",2386.18
6/24/2029 17:00,2029,6,24,17,18," 13,869 ",1060.78
6/24/2029 18:00,2029,6,24,18,19," 13,753 ",241.63
6/24/2029 19:00,2029,6,24,19,20," 14,336 ",0.47
6/24/2029 20:00,2029,6,24,20,21," 14,349 ",0.00
6/24/2029 21:00,2029,6,24,21,22," 13,424 ",0.00
6/24/2029 22:00,2029,6,24,22,23," 12,356 ",0.00
6/24/2029 23:00,2029,6,24,23,24," 11,557 ",0.00
6/25/2029 0:00,2029,6,25,0,1," 11,189 ",0.00
6/25/2029 1:00,2029,6,25,1,2," 10,900 ",0.00
6/25/2029 2:00,2029,6,25,2,3," 10,842 ",0.00
6/25/2029 3:00,2029,6,25,3,4," 11,072 ",0.00
6/25/2029 4:00,2029,6,25,4,5," 11,627 ",0.33
6/25/2029 5:00,2029,6,25,5,6," 12,373 ",156.48
6/25/2029 6:00,2029,6,25,6,7," 13,423 ",968.72
6/25/2029 7:00,2029,6,25,7,8," 14,282 ",2186.29
6/25/2029 8:00,2029,6,25,8,9," 15,133 ",3438.58
6/25/2029 9:00,2029,6,25,9,10," 15,827 ",4507.18
6/25/2029 10:00,2029,6,25,10,11," 16,334 ",5222.45
6/25/2029 11:00,2029,6,25,11,12," 16,620 ",5583.74
6/25/2029 12:00,2029,6,25,12,13," 16,959 ",5609.62
6/25/2029 13:00,2029,6,25,13,14," 17,204 ",5311.48
6/25/2029 14:00,2029,6,25,14,15," 17,318 ",4635.18
6/25/2029 15:00,2029,6,25,15,16," 17,195 ",3649.81
6/25/2029 16:00,2029,6,25,16,17," 16,775 ",2386.18
6/25/2029 17:00,2029,6,25,17,18," 16,187 ",1060.78
6/25/2029 18:00,2029,6,25,18,19," 15,775 ",241.63
6/25/2029 19:00,2029,6,25,19,20," 16,231 ",0.47
6/25/2029 20:00,2029,6,25,20,21," 15,923 ",0.00
6/25/2029 21:00,2029,6,25,21,22," 14,766 ",0.00
6/25/2029 22:00,2029,6,25,22,23," 13,704 ",0.00
6/25/2029 23:00,2029,6,25,23,24," 12,672 ",0.00
6/26/2029 0:00,2029,6,26,0,1," 12,061 ",0.00
6/26/2029 1:00,2029,6,26,1,2," 11,662 ",0.00
6/26/2029 2:00,2029,6,26,2,3," 11,534 ",0.00
6/26/2029 3:00,2029,6,26,3,4," 11,702 ",0.00
6/26/2029 4:00,2029,6,26,4,5," 12,305 ",0.33
6/26/2029 5:00,2029,6,26,5,6," 13,035 ",156.48
6/26/2029 6:00,2029,6,26,6,7," 13,999 ",968.72
6/26/2029 7:00,2029,6,26,7,8," 14,749 ",2186.29
6/26/2029 8:00,2029,6,26,8,9," 15,491 ",3438.58
6/26/2029 9:00,2029,6,26,9,10," 16,323 ",4507.18
6/26/2029 10:00,2029,6,26,10,11," 16,914 ",5222.45
6/26/2029 11:00,2029,6,26,11,12," 17,288 ",5583.74
6/26/2029 12:00,2029,6,26,12,13," 17,605 ",5609.62
6/26/2029 13:00,2029,6,26,13,14," 17,953 ",5311.48
6/26/2029 14:00,2029,6,26,14,15," 18,129 ",4635.18
6/26/2029 15:00,2029,6,26,15,16," 18,033 ",3649.81
6/26/2029 16:00,2029,6,26,16,17," 17,533 ",2386.18
6/26/2029 17:00,2029,6,26,17,18," 16,839 ",1060.78
6/26/2029 18:00,2029,6,26,18,19," 16,344 ",241.63
6/26/2029 19:00,2029,6,26,19,20," 16,759 ",0.47
6/26/2029 20:00,2029,6,26,20,21," 16,427 ",0.00
6/26/2029 21:00,2029,6,26,21,22," 15,136 ",0.00
6/26/2029 22:00,2029,6,26,22,23," 13,801 ",0.00
6/26/2029 23:00,2029,6,26,23,24," 12,819 ",0.00
6/27/2029 0:00,2029,6,27,0,1," 12,252 ",0.00
6/27/2029 1:00,2029,6,27,1,2," 11,843 ",0.00
6/27/2029 2:00,2029,6,27,2,3," 11,692 ",0.00
6/27/2029 3:00,2029,6,27,3,4," 11,884 ",0.00
6/27/2029 4:00,2029,6,27,4,5," 12,439 ",0.33
6/27/2029 5:00,2029,6,27,5,6," 13,233 ",156.48
6/27/2029 6:00,2029,6,27,6,7," 14,252 ",968.72
6/27/2029 7:00,2029,6,27,7,8," 15,237 ",2186.29
6/27/2029 8:00,2029,6,27,8,9," 15,691 ",3438.58
6/27/2029 9:00,2029,6,27,9,10," 16,170 ",4507.18
6/27/2029 10:00,2029,6,27,10,11," 16,502 ",5222.45
6/27/2029 11:00,2029,6,27,11,12," 16,874 ",5583.74
6/27/2029 12:00,2029,6,27,12,13," 17,354 ",5609.62
6/27/2029 13:00,2029,6,27,13,14," 17,763 ",5311.48
6/27/2029 14:00,2029,6,27,14,15," 17,898 ",4635.18
6/27/2029 15:00,2029,6,27,15,16," 17,765 ",3649.81
6/27/2029 16:00,2029,6,27,16,17," 17,300 ",2386.18
6/27/2029 17:00,2029,6,27,17,18," 16,861 ",1060.78
6/27/2029 18:00,2029,6,27,18,19," 16,680 ",241.63
6/27/2029 19:00,2029,6,27,19,20," 17,086 ",0.47
6/27/2029 20:00,2029,6,27,20,21," 16,520 ",0.00
6/27/2029 21:00,2029,6,27,21,22," 15,168 ",0.00
6/27/2029 22:00,2029,6,27,22,23," 13,839 ",0.00
6/27/2029 23:00,2029,6,27,23,24," 12,870 ",0.00
6/28/2029 0:00,2029,6,28,0,1," 12,251 ",0.00
6/28/2029 1:00,2029,6,28,1,2," 11,797 ",0.00
6/28/2029 2:00,2029,6,28,2,3," 11,622 ",0.00
6/28/2029 3:00,2029,6,28,3,4," 11,806 ",0.00
6/28/2029 4:00,2029,6,28,4,5," 12,358 ",0.33
6/28/2029 5:00,2029,6,28,5,6," 13,125 ",156.48
6/28/2029 6:00,2029,6,28,6,7," 14,147 ",968.72
6/28/2029 7:00,2029,6,28,7,8," 15,226 ",2186.29
6/28/2029 8:00,2029,6,28,8,9," 16,045 ",3438.58
6/28/2029 9:00,2029,6,28,9,10," 16,870 ",4507.18
6/28/2029 10:00,2029,6,28,10,11," 17,349 ",5222.45
6/28/2029 11:00,2029,6,28,11,12," 17,539 ",5583.74
6/28/2029 12:00,2029,6,28,12,13," 17,790 ",5609.62
6/28/2029 13:00,2029,6,28,13,14," 18,050 ",5311.48
6/28/2029 14:00,2029,6,28,14,15," 18,260 ",4635.18
6/28/2029 15:00,2029,6,28,15,16," 18,104 ",3649.81
6/28/2029 16:00,2029,6,28,16,17," 17,514 ",2386.18
6/28/2029 17:00,2029,6,28,17,18," 16,780 ",1060.78
6/28/2029 18:00,2029,6,28,18,19," 16,483 ",241.63
6/28/2029 19:00,2029,6,28,19,20," 17,107 ",0.47
6/28/2029 20:00,2029,6,28,20,21," 16,557 ",0.00
6/28/2029 21:00,2029,6,28,21,22," 15,235 ",0.00
6/28/2029 22:00,2029,6,28,22,23," 13,870 ",0.00
6/28/2029 23:00,2029,6,28,23,24," 12,865 ",0.00
6/29/2029 0:00,2029,6,29,0,1," 12,229 ",0.00
6/29/2029 1:00,2029,6,29,1,2," 11,828 ",0.00
6/29/2029 2:00,2029,6,29,2,3," 11,639 ",0.00
6/29/2029 3:00,2029,6,29,3,4," 11,816 ",0.00
6/29/2029 4:00,2029,6,29,4,5," 12,303 ",0.33
6/29/2029 5:00,2029,6,29,5,6," 12,913 ",156.48
6/29/2029 6:00,2029,6,29,6,7," 13,882 ",968.72
6/29/2029 7:00,2029,6,29,7,8," 14,915 ",2186.29
6/29/2029 8:00,2029,6,29,8,9," 15,928 ",3438.58
6/29/2029 9:00,2029,6,29,9,10," 16,884 ",4507.18
6/29/2029 10:00,2029,6,29,10,11," 17,515 ",5222.45
6/29/2029 11:00,2029,6,29,11,12," 17,767 ",5583.74
6/29/2029 12:00,2029,6,29,12,13," 18,039 ",5609.62
6/29/2029 13:00,2029,6,29,13,14," 18,197 ",5311.48
6/29/2029 14:00,2029,6,29,14,15," 18,418 ",4635.18
6/29/2029 15:00,2029,6,29,15,16," 18,474 ",3649.81
6/29/2029 16:00,2029,6,29,16,17," 18,032 ",2386.18
6/29/2029 17:00,2029,6,29,17,18," 17,269 ",1060.78
6/29/2029 18:00,2029,6,29,18,19," 16,821 ",241.63
6/29/2029 19:00,2029,6,29,19,20," 17,263 ",0.47
6/29/2029 20:00,2029,6,29,20,21," 16,768 ",0.00
6/29/2029 21:00,2029,6,29,21,22," 15,640 ",0.00
6/29/2029 22:00,2029,6,29,22,23," 14,221 ",0.00
6/29/2029 23:00,2029,6,29,23,24," 13,184 ",0.00
6/30/2029 0:00,2029,6,30,0,1," 12,478 ",0.00
6/30/2029 1:00,2029,6,30,1,2," 11,962 ",0.00
6/30/2029 2:00,2029,6,30,2,3," 11,639 ",0.00
6/30/2029 3:00,2029,6,30,3,4," 11,612 ",0.00
6/30/2029 4:00,2029,6,30,4,5," 11,621 ",0.33
6/30/2029 5:00,2029,6,30,5,6," 11,677 ",156.48
6/30/2029 6:00,2029,6,30,6,7," 12,357 ",968.72
6/30/2029 7:00,2029,6,30,7,8," 13,362 ",2186.29
6/30/2029 8:00,2029,6,30,8,9," 14,415 ",3438.58
6/30/2029 9:00,2029,6,30,9,10," 15,623 ",4507.18
6/30/2029 10:00,2029,6,30,10,11," 16,445 ",5222.45
6/30/2029 11:00,2029,6,30,11,12," 16,937 ",5583.74
6/30/2029 12:00,2029,6,30,12,13," 17,406 ",5609.62
6/30/2029 13:00,2029,6,30,13,14," 17,780 ",5311.48
6/30/2029 14:00,2029,6,30,14,15," 18,289 ",4635.18
6/30/2029 15:00,2029,6,30,15,16," 18,493 ",3649.81
6/30/2029 16:00,2029,6,30,16,17," 18,300 ",2386.18
6/30/2029 17:00,2029,6,30,17,18," 17,653 ",1060.78
6/30/2029 18:00,2029,6,30,18,19," 17,122 ",241.63
6/30/2029 19:00,2029,6,30,19,20," 17,452 ",0.47
6/30/2029 20:00,2029,6,30,20,21," 16,938 ",0.00
6/30/2029 21:00,2029,6,30,21,22," 15,850 ",0.00
6/30/2029 22:00,2029,6,30,22,23," 14,412 ",0.00
6/30/2029 23:00,2029,6,30,23,24," 13,324 ",0.00
7/1/2029 0:00,2029,7,1,0,1," 12,572 ",0.00
7/1/2029 1:00,2029,7,1,1,2," 12,020 ",0.00
