Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SDGE Hourly Load,SDGE Hourly PV Generation
2/3/2029 16:00,2029,2,3,16,17," 2,723 ",183.43
2/3/2029 17:00,2029,2,3,17,18," 3,004 ",0.89
2/3/2029 18:00,2029,2,3,18,19," 3,206 ",0.00
2/3/2029 19:00,2029,2,3,19,20," 3,132 ",0.00
2/3/2029 20:00,2029,2,3,20,21," 3,011 ",0.00
2/3/2029 21:00,2029,2,3,21,22," 2,842 ",0.00
2/3/2029 22:00,2029,2,3,22,23," 2,590 ",0.00
2/3/2029 23:00,2029,2,3,23,24," 2,350 ",0.00
2/4/2029 0:00,2029,2,4,0,1," 2,179 ",0.00
2/4/2029 1:00,2029,2,4,1,2," 2,069 ",0.00
2/4/2029 2:00,2029,2,4,2,3," 2,012 ",0.00
2/4/2029 3:00,2029,2,4,3,4," 1,985 ",0.00
2/4/2029 4:00,2029,2,4,4,5," 2,005 ",0.00
2/4/2029 5:00,2029,2,4,5,6," 2,069 ",0.00
2/4/2029 6:00,2029,2,4,6,7," 2,177 ",0.06
2/4/2029 7:00,2029,2,4,7,8," 2,265 ",141.65
2/4/2029 8:00,2029,2,4,8,9," 2,426 ",504.45
2/4/2029 9:00,2029,2,4,9,10," 2,538 ",809.89
2/4/2029 10:00,2029,2,4,10,11," 2,605 ",1003.91
2/4/2029 11:00,2029,2,4,11,12," 2,646 ",1114.85
2/4/2029 12:00,2029,2,4,12,13," 2,662 ",1127.73
2/4/2029 13:00,2029,2,4,13,14," 2,661 ",1047.08
2/4/2029 14:00,2029,2,4,14,15," 2,651 ",843.26
2/4/2029 15:00,2029,2,4,15,16," 2,633 ",558.81
2/4/2029 16:00,2029,2,4,16,17," 2,645 ",183.43
2/4/2029 17:00,2029,2,4,17,18," 2,929 ",0.89
2/4/2029 18:00,2029,2,4,18,19," 3,118 ",0.00
2/4/2029 19:00,2029,2,4,19,20," 3,092 ",0.00
2/4/2029 20:00,2029,2,4,20,21," 3,034 ",0.00
2/4/2029 21:00,2029,2,4,21,22," 2,836 ",0.00
2/4/2029 22:00,2029,2,4,22,23," 2,545 ",0.00
2/4/2029 23:00,2029,2,4,23,24," 2,281 ",0.00
2/5/2029 0:00,2029,2,5,0,1," 2,118 ",0.00
2/5/2029 1:00,2029,2,5,1,2," 2,041 ",0.00
2/5/2029 2:00,2029,2,5,2,3," 2,001 ",0.00
2/5/2029 3:00,2029,2,5,3,4," 2,005 ",0.00
2/5/2029 4:00,2029,2,5,4,5," 2,085 ",0.00
2/5/2029 5:00,2029,2,5,5,6," 2,313 ",0.00
2/5/2029 6:00,2029,2,5,6,7," 2,703 ",0.06
2/5/2029 7:00,2029,2,5,7,8," 2,890 ",141.65
2/5/2029 8:00,2029,2,5,8,9," 2,966 ",504.45
2/5/2029 9:00,2029,2,5,9,10," 3,028 ",809.89
2/5/2029 10:00,2029,2,5,10,11," 3,108 ",1003.91
2/5/2029 11:00,2029,2,5,11,12," 3,138 ",1114.85
2/5/2029 12:00,2029,2,5,12,13," 3,154 ",1127.73
2/5/2029 13:00,2029,2,5,13,14," 3,167 ",1047.08
2/5/2029 14:00,2029,2,5,14,15," 3,142 ",843.26
2/5/2029 15:00,2029,2,5,15,16," 3,095 ",558.81
2/5/2029 16:00,2029,2,5,16,17," 3,074 ",183.43
2/5/2029 17:00,2029,2,5,17,18," 3,293 ",0.89
2/5/2029 18:00,2029,2,5,18,19," 3,462 ",0.00
2/5/2029 19:00,2029,2,5,19,20," 3,367 ",0.00
2/5/2029 20:00,2029,2,5,20,21," 3,235 ",0.00
2/5/2029 21:00,2029,2,5,21,22," 2,965 ",0.00
2/5/2029 22:00,2029,2,5,22,23," 2,623 ",0.00
2/5/2029 23:00,2029,2,5,23,24," 2,335 ",0.00
2/6/2029 0:00,2029,2,6,0,1," 2,148 ",0.00
2/6/2029 1:00,2029,2,6,1,2," 2,064 ",0.00
2/6/2029 2:00,2029,2,6,2,3," 2,017 ",0.00
2/6/2029 3:00,2029,2,6,3,4," 2,007 ",0.00
2/6/2029 4:00,2029,2,6,4,5," 2,079 ",0.00
2/6/2029 5:00,2029,2,6,5,6," 2,296 ",0.00
2/6/2029 6:00,2029,2,6,6,7," 2,704 ",0.06
2/6/2029 7:00,2029,2,6,7,8," 2,874 ",141.65
2/6/2029 8:00,2029,2,6,8,9," 2,950 ",504.45
2/6/2029 9:00,2029,2,6,9,10," 3,016 ",809.89
2/6/2029 10:00,2029,2,6,10,11," 3,100 ",1003.91
2/6/2029 11:00,2029,2,6,11,12," 3,138 ",1114.85
2/6/2029 12:00,2029,2,6,12,13," 3,172 ",1127.73
2/6/2029 13:00,2029,2,6,13,14," 3,184 ",1047.08
2/6/2029 14:00,2029,2,6,14,15," 3,162 ",843.26
2/6/2029 15:00,2029,2,6,15,16," 3,115 ",558.81
2/6/2029 16:00,2029,2,6,16,17," 3,090 ",183.43
2/6/2029 17:00,2029,2,6,17,18," 3,290 ",0.89
2/6/2029 18:00,2029,2,6,18,19," 3,446 ",0.00
2/6/2029 19:00,2029,2,6,19,20," 3,364 ",0.00
2/6/2029 20:00,2029,2,6,20,21," 3,235 ",0.00
2/6/2029 21:00,2029,2,6,21,22," 2,976 ",0.00
2/6/2029 22:00,2029,2,6,22,23," 2,630 ",0.00
2/6/2029 23:00,2029,2,6,23,24," 2,334 ",0.00
2/7/2029 0:00,2029,2,7,0,1," 2,155 ",0.00
2/7/2029 1:00,2029,2,7,1,2," 2,060 ",0.00
2/7/2029 2:00,2029,2,7,2,3," 2,010 ",0.00
2/7/2029 3:00,2029,2,7,3,4," 2,003 ",0.00
2/7/2029 4:00,2029,2,7,4,5," 2,074 ",0.00
2/7/2029 5:00,2029,2,7,5,6," 2,286 ",0.00
2/7/2029 6:00,2029,2,7,6,7," 2,674 ",0.06
2/7/2029 7:00,2029,2,7,7,8," 2,855 ",141.65
2/7/2029 8:00,2029,2,7,8,9," 2,929 ",504.45
2/7/2029 9:00,2029,2,7,9,10," 3,019 ",809.89
2/7/2029 10:00,2029,2,7,10,11," 3,115 ",1003.91
2/7/2029 11:00,2029,2,7,11,12," 3,157 ",1114.85
2/7/2029 12:00,2029,2,7,12,13," 3,186 ",1127.73
2/7/2029 13:00,2029,2,7,13,14," 3,198 ",1047.08
2/7/2029 14:00,2029,2,7,14,15," 3,191 ",843.26
2/7/2029 15:00,2029,2,7,15,16," 3,117 ",558.81
2/7/2029 16:00,2029,2,7,16,17," 3,050 ",183.43
2/7/2029 17:00,2029,2,7,17,18," 3,285 ",0.89
2/7/2029 18:00,2029,2,7,18,19," 3,421 ",0.00
2/7/2029 19:00,2029,2,7,19,20," 3,342 ",0.00
2/7/2029 20:00,2029,2,7,20,21," 3,216 ",0.00
2/7/2029 21:00,2029,2,7,21,22," 2,959 ",0.00
2/7/2029 22:00,2029,2,7,22,23," 2,619 ",0.00
2/7/2029 23:00,2029,2,7,23,24," 2,327 ",0.00
2/8/2029 0:00,2029,2,8,0,1," 2,150 ",0.00
2/8/2029 1:00,2029,2,8,1,2," 2,055 ",0.00
2/8/2029 2:00,2029,2,8,2,3," 1,998 ",0.00
2/8/2029 3:00,2029,2,8,3,4," 1,992 ",0.00
2/8/2029 4:00,2029,2,8,4,5," 2,062 ",0.00
2/8/2029 5:00,2029,2,8,5,6," 2,278 ",0.00
2/8/2029 6:00,2029,2,8,6,7," 2,655 ",0.88
2/8/2029 7:00,2029,2,8,7,8," 2,855 ",170.34
2/8/2029 8:00,2029,2,8,8,9," 2,939 ",531.27
2/8/2029 9:00,2029,2,8,9,10," 3,012 ",834.19
2/8/2029 10:00,2029,2,8,10,11," 3,071 ",1002.74
2/8/2029 11:00,2029,2,8,11,12," 3,087 ",1101.29
2/8/2029 12:00,2029,2,8,12,13," 3,067 ",1138.42
2/8/2029 13:00,2029,2,8,13,14," 3,052 ",1114.24
2/8/2029 14:00,2029,2,8,14,15," 3,023 ",934.24
2/8/2029 15:00,2029,2,8,15,16," 3,024 ",624.92
2/8/2029 16:00,2029,2,8,16,17," 3,132 ",237.63
2/8/2029 17:00,2029,2,8,17,18," 3,376 ",2.34
2/8/2029 18:00,2029,2,8,18,19," 3,459 ",0.00
2/8/2029 19:00,2029,2,8,19,20," 3,375 ",0.00
2/8/2029 20:00,2029,2,8,20,21," 3,265 ",0.00
2/8/2029 21:00,2029,2,8,21,22," 3,011 ",0.00
2/8/2029 22:00,2029,2,8,22,23," 2,687 ",0.00
2/8/2029 23:00,2029,2,8,23,24," 2,378 ",0.00
2/9/2029 0:00,2029,2,9,0,1," 2,201 ",0.00
2/9/2029 1:00,2029,2,9,1,2," 2,078 ",0.00
2/9/2029 2:00,2029,2,9,2,3," 2,037 ",0.00
2/9/2029 3:00,2029,2,9,3,4," 2,028 ",0.00
2/9/2029 4:00,2029,2,9,4,5," 2,086 ",0.00
2/9/2029 5:00,2029,2,9,5,6," 2,277 ",0.00
2/9/2029 6:00,2029,2,9,6,7," 2,627 ",0.88
2/9/2029 7:00,2029,2,9,7,8," 2,846 ",170.34
2/9/2029 8:00,2029,2,9,8,9," 2,948 ",531.27
2/9/2029 9:00,2029,2,9,9,10," 3,024 ",834.19
2/9/2029 10:00,2029,2,9,10,11," 3,080 ",1002.74
2/9/2029 11:00,2029,2,9,11,12," 3,087 ",1101.29
2/9/2029 12:00,2029,2,9,12,13," 3,062 ",1138.42
2/9/2029 13:00,2029,2,9,13,14," 3,028 ",1114.24
2/9/2029 14:00,2029,2,9,14,15," 2,982 ",934.24
2/9/2029 15:00,2029,2,9,15,16," 2,942 ",624.92
2/9/2029 16:00,2029,2,9,16,17," 2,966 ",237.63
2/9/2029 17:00,2029,2,9,17,18," 3,244 ",2.34
2/9/2029 18:00,2029,2,9,18,19," 3,351 ",0.00
2/9/2029 19:00,2029,2,9,19,20," 3,265 ",0.00
2/9/2029 20:00,2029,2,9,20,21," 3,138 ",0.00
2/9/2029 21:00,2029,2,9,21,22," 2,943 ",0.00
2/9/2029 22:00,2029,2,9,22,23," 2,679 ",0.00
2/9/2029 23:00,2029,2,9,23,24," 2,401 ",0.00
2/10/2029 0:00,2029,2,10,0,1," 2,218 ",0.00
2/10/2029 1:00,2029,2,10,1,2," 2,099 ",0.00
2/10/2029 2:00,2029,2,10,2,3," 2,041 ",0.00
2/10/2029 3:00,2029,2,10,3,4," 2,011 ",0.00
2/10/2029 4:00,2029,2,10,4,5," 2,035 ",0.00
2/10/2029 5:00,2029,2,10,5,6," 2,108 ",0.00
2/10/2029 6:00,2029,2,10,6,7," 2,248 ",0.88
2/10/2029 7:00,2029,2,10,7,8," 2,353 ",170.34
2/10/2029 8:00,2029,2,10,8,9," 2,550 ",531.27
2/10/2029 9:00,2029,2,10,9,10," 2,720 ",834.19
2/10/2029 10:00,2029,2,10,10,11," 2,799 ",1002.74
2/10/2029 11:00,2029,2,10,11,12," 2,856 ",1101.29
2/10/2029 12:00,2029,2,10,12,13," 2,844 ",1138.42
2/10/2029 13:00,2029,2,10,13,14," 2,790 ",1114.24
2/10/2029 14:00,2029,2,10,14,15," 2,731 ",934.24
2/10/2029 15:00,2029,2,10,15,16," 2,715 ",624.92
2/10/2029 16:00,2029,2,10,16,17," 2,778 ",237.63
2/10/2029 17:00,2029,2,10,17,18," 3,070 ",2.34
2/10/2029 18:00,2029,2,10,18,19," 3,249 ",0.00
2/10/2029 19:00,2029,2,10,19,20," 3,192 ",0.00
2/10/2029 20:00,2029,2,10,20,21," 3,076 ",0.00
2/10/2029 21:00,2029,2,10,21,22," 2,903 ",0.00
2/10/2029 22:00,2029,2,10,22,23," 2,671 ",0.00
2/10/2029 23:00,2029,2,10,23,24," 2,424 ",0.00
2/11/2029 0:00,2029,2,11,0,1," 2,244 ",0.00
2/11/2029 1:00,2029,2,11,1,2," 2,115 ",0.00
2/11/2029 2:00,2029,2,11,2,3," 2,059 ",0.00
2/11/2029 3:00,2029,2,11,3,4," 2,028 ",0.00
2/11/2029 4:00,2029,2,11,4,5," 2,033 ",0.00
2/11/2029 5:00,2029,2,11,5,6," 2,098 ",0.00
2/11/2029 6:00,2029,2,11,6,7," 2,209 ",0.88
2/11/2029 7:00,2029,2,11,7,8," 2,288 ",170.34
2/11/2029 8:00,2029,2,11,8,9," 2,445 ",531.27
2/11/2029 9:00,2029,2,11,9,10," 2,562 ",834.19
2/11/2029 10:00,2029,2,11,10,11," 2,628 ",1002.74
2/11/2029 11:00,2029,2,11,11,12," 2,664 ",1101.29
2/11/2029 12:00,2029,2,11,12,13," 2,677 ",1138.42
2/11/2029 13:00,2029,2,11,13,14," 2,642 ",1114.24
2/11/2029 14:00,2029,2,11,14,15," 2,607 ",934.24
2/11/2029 15:00,2029,2,11,15,16," 2,598 ",624.92
2/11/2029 16:00,2029,2,11,16,17," 2,698 ",237.63
2/11/2029 17:00,2029,2,11,17,18," 3,072 ",2.34
2/11/2029 18:00,2029,2,11,18,19," 3,288 ",0.00
2/11/2029 19:00,2029,2,11,19,20," 3,242 ",0.00
2/11/2029 20:00,2029,2,11,20,21," 3,117 ",0.00
2/11/2029 21:00,2029,2,11,21,22," 2,890 ",0.00
2/11/2029 22:00,2029,2,11,22,23," 2,599 ",0.00
2/11/2029 23:00,2029,2,11,23,24," 2,332 ",0.00
2/12/2029 0:00,2029,2,12,0,1," 2,149 ",0.00
2/12/2029 1:00,2029,2,12,1,2," 2,049 ",0.00
2/12/2029 2:00,2029,2,12,2,3," 2,007 ",0.00
2/12/2029 3:00,2029,2,12,3,4," 2,007 ",0.00
2/12/2029 4:00,2029,2,12,4,5," 2,080 ",0.00
2/12/2029 5:00,2029,2,12,5,6," 2,282 ",0.00
2/12/2029 6:00,2029,2,12,6,7," 2,650 ",0.88
2/12/2029 7:00,2029,2,12,7,8," 2,921 ",170.34
2/12/2029 8:00,2029,2,12,8,9," 3,084 ",531.27
2/12/2029 9:00,2029,2,12,9,10," 3,136 ",834.19
2/12/2029 10:00,2029,2,12,10,11," 3,160 ",1002.74
2/12/2029 11:00,2029,2,12,11,12," 3,186 ",1101.29
2/12/2029 12:00,2029,2,12,12,13," 3,242 ",1138.42
2/12/2029 13:00,2029,2,12,13,14," 3,204 ",1114.24
2/12/2029 14:00,2029,2,12,14,15," 3,113 ",934.24
2/12/2029 15:00,2029,2,12,15,16," 3,077 ",624.92
2/12/2029 16:00,2029,2,12,16,17," 3,152 ",237.63
2/12/2029 17:00,2029,2,12,17,18," 3,430 ",2.34
2/12/2029 18:00,2029,2,12,18,19," 3,650 ",0.00
2/12/2029 19:00,2029,2,12,19,20," 3,597 ",0.00
2/12/2029 20:00,2029,2,12,20,21," 3,451 ",0.00
2/12/2029 21:00,2029,2,12,21,22," 3,197 ",0.00
2/12/2029 22:00,2029,2,12,22,23," 2,849 ",0.00
2/12/2029 23:00,2029,2,12,23,24," 2,520 ",0.00
2/13/2029 0:00,2029,2,13,0,1," 2,315 ",0.00
2/13/2029 1:00,2029,2,13,1,2," 2,222 ",0.00
2/13/2029 2:00,2029,2,13,2,3," 2,157 ",0.00
2/13/2029 3:00,2029,2,13,3,4," 2,172 ",0.00
2/13/2029 4:00,2029,2,13,4,5," 2,259 ",0.00
2/13/2029 5:00,2029,2,13,5,6," 2,514 ",0.00
2/13/2029 6:00,2029,2,13,6,7," 2,913 ",0.88
2/13/2029 7:00,2029,2,13,7,8," 3,089 ",170.34
2/13/2029 8:00,2029,2,13,8,9," 3,114 ",531.27
2/13/2029 9:00,2029,2,13,9,10," 3,104 ",834.19
2/13/2029 10:00,2029,2,13,10,11," 3,092 ",1002.74
2/13/2029 11:00,2029,2,13,11,12," 3,052 ",1101.29
2/13/2029 12:00,2029,2,13,12,13," 3,012 ",1138.42
2/13/2029 13:00,2029,2,13,13,14," 2,969 ",1114.24
2/13/2029 14:00,2029,2,13,14,15," 2,919 ",934.24
2/13/2029 15:00,2029,2,13,15,16," 2,896 ",624.92
2/13/2029 16:00,2029,2,13,16,17," 2,926 ",237.63
2/13/2029 17:00,2029,2,13,17,18," 3,223 ",2.34
2/13/2029 18:00,2029,2,13,18,19," 3,507 ",0.00
2/13/2029 19:00,2029,2,13,19,20," 3,483 ",0.00
2/13/2029 20:00,2029,2,13,20,21," 3,374 ",0.00
2/13/2029 21:00,2029,2,13,21,22," 3,155 ",0.00
2/13/2029 22:00,2029,2,13,22,23," 2,845 ",0.00
2/13/2029 23:00,2029,2,13,23,24," 2,529 ",0.00
2/14/2029 0:00,2029,2,14,0,1," 2,324 ",0.00
2/14/2029 1:00,2029,2,14,1,2," 2,234 ",0.00
2/14/2029 2:00,2029,2,14,2,3," 2,190 ",0.00
2/14/2029 3:00,2029,2,14,3,4," 2,196 ",0.00
2/14/2029 4:00,2029,2,14,4,5," 2,273 ",0.00
2/14/2029 5:00,2029,2,14,5,6," 2,529 ",0.00
2/14/2029 6:00,2029,2,14,6,7," 2,934 ",0.88
2/14/2029 7:00,2029,2,14,7,8," 3,084 ",170.34
2/14/2029 8:00,2029,2,14,8,9," 3,125 ",531.27
2/14/2029 9:00,2029,2,14,9,10," 3,132 ",834.19
2/14/2029 10:00,2029,2,14,10,11," 3,121 ",1002.74
2/14/2029 11:00,2029,2,14,11,12," 3,079 ",1101.29
2/14/2029 12:00,2029,2,14,12,13," 3,035 ",1138.42
2/14/2029 13:00,2029,2,14,13,14," 3,001 ",1114.24
2/14/2029 14:00,2029,2,14,14,15," 2,958 ",934.24
2/14/2029 15:00,2029,2,14,15,16," 2,923 ",624.92
2/14/2029 16:00,2029,2,14,16,17," 2,966 ",237.63
2/14/2029 17:00,2029,2,14,17,18," 3,296 ",2.34
2/14/2029 18:00,2029,2,14,18,19," 3,536 ",0.00
2/14/2029 19:00,2029,2,14,19,20," 3,475 ",0.00
2/14/2029 20:00,2029,2,14,20,21," 3,363 ",0.00
2/14/2029 21:00,2029,2,14,21,22," 3,146 ",0.00
2/14/2029 22:00,2029,2,14,22,23," 2,812 ",0.00
2/14/2029 23:00,2029,2,14,23,24," 2,472 ",0.00
2/15/2029 0:00,2029,2,15,0,1," 2,261 ",0.00
2/15/2029 1:00,2029,2,15,1,2," 2,148 ",0.00
2/15/2029 2:00,2029,2,15,2,3," 2,098 ",0.00
2/15/2029 3:00,2029,2,15,3,4," 2,093 ",0.00
2/15/2029 4:00,2029,2,15,4,5," 2,166 ",0.00
2/15/2029 5:00,2029,2,15,5,6," 2,390 ",0.00
2/15/2029 6:00,2029,2,15,6,7," 2,790 ",4.68
2/15/2029 7:00,2029,2,15,7,8," 2,946 ",191.50
2/15/2029 8:00,2029,2,15,8,9," 3,015 ",532.62
2/15/2029 9:00,2029,2,15,9,10," 3,058 ",811.13
2/15/2029 10:00,2029,2,15,10,11," 3,082 ",985.12
2/15/2029 11:00,2029,2,15,11,12," 3,062 ",1124.19
2/15/2029 12:00,2029,2,15,12,13," 3,033 ",1141.76
2/15/2029 13:00,2029,2,15,13,14," 2,992 ",1059.29
2/15/2029 14:00,2029,2,15,14,15," 2,938 ",861.78
2/15/2029 15:00,2029,2,15,15,16," 2,903 ",610.44
2/15/2029 16:00,2029,2,15,16,17," 2,926 ",254.50
2/15/2029 17:00,2029,2,15,17,18," 3,211 ",3.90
2/15/2029 18:00,2029,2,15,18,19," 3,457 ",0.00
2/15/2029 19:00,2029,2,15,19,20," 3,399 ",0.00
2/15/2029 20:00,2029,2,15,20,21," 3,328 ",0.00
2/15/2029 21:00,2029,2,15,21,22," 3,120 ",0.00
2/15/2029 22:00,2029,2,15,22,23," 2,806 ",0.00
2/15/2029 23:00,2029,2,15,23,24," 2,499 ",0.00
2/16/2029 0:00,2029,2,16,0,1," 2,292 ",0.00
2/16/2029 1:00,2029,2,16,1,2," 2,204 ",0.00
2/16/2029 2:00,2029,2,16,2,3," 2,138 ",0.00
2/16/2029 3:00,2029,2,16,3,4," 2,133 ",0.00
2/16/2029 4:00,2029,2,16,4,5," 2,222 ",0.00
2/16/2029 5:00,2029,2,16,5,6," 2,423 ",0.00
2/16/2029 6:00,2029,2,16,6,7," 2,776 ",4.68
2/16/2029 7:00,2029,2,16,7,8," 2,983 ",191.50
2/16/2029 8:00,2029,2,16,8,9," 3,128 ",532.62
2/16/2029 9:00,2029,2,16,9,10," 3,187 ",811.13
2/16/2029 10:00,2029,2,16,10,11," 3,195 ",985.12
2/16/2029 11:00,2029,2,16,11,12," 3,148 ",1124.19
2/16/2029 12:00,2029,2,16,12,13," 3,078 ",1141.76
2/16/2029 13:00,2029,2,16,13,14," 3,022 ",1059.29
2/16/2029 14:00,2029,2,16,14,15," 2,971 ",861.78
2/16/2029 15:00,2029,2,16,15,16," 2,972 ",610.44
2/16/2029 16:00,2029,2,16,16,17," 3,074 ",254.50
2/16/2029 17:00,2029,2,16,17,18," 3,339 ",3.90
2/16/2029 18:00,2029,2,16,18,19," 3,465 ",0.00
2/16/2029 19:00,2029,2,16,19,20," 3,376 ",0.00
2/16/2029 20:00,2029,2,16,20,21," 3,274 ",0.00
2/16/2029 21:00,2029,2,16,21,22," 3,080 ",0.00
2/16/2029 22:00,2029,2,16,22,23," 2,825 ",0.00
2/16/2029 23:00,2029,2,16,23,24," 2,538 ",0.00
2/17/2029 0:00,2029,2,17,0,1," 2,332 ",0.00
2/17/2029 1:00,2029,2,17,1,2," 2,225 ",0.00
2/17/2029 2:00,2029,2,17,2,3," 2,143 ",0.00
2/17/2029 3:00,2029,2,17,3,4," 2,107 ",0.00
2/17/2029 4:00,2029,2,17,4,5," 2,131 ",0.00
2/17/2029 5:00,2029,2,17,5,6," 2,238 ",0.00
2/17/2029 6:00,2029,2,17,6,7," 2,348 ",4.68
2/17/2029 7:00,2029,2,17,7,8," 2,482 ",191.50
2/17/2029 8:00,2029,2,17,8,9," 2,630 ",532.62
2/17/2029 9:00,2029,2,17,9,10," 2,746 ",811.13
2/17/2029 10:00,2029,2,17,10,11," 2,795 ",985.12
2/17/2029 11:00,2029,2,17,11,12," 2,776 ",1124.19
2/17/2029 12:00,2029,2,17,12,13," 2,726 ",1141.76
2/17/2029 13:00,2029,2,17,13,14," 2,642 ",1059.29
2/17/2029 14:00,2029,2,17,14,15," 2,596 ",861.78
2/17/2029 15:00,2029,2,17,15,16," 2,578 ",610.44
2/17/2029 16:00,2029,2,17,16,17," 2,616 ",254.50
2/17/2029 17:00,2029,2,17,17,18," 2,931 ",3.90
2/17/2029 18:00,2029,2,17,18,19," 3,228 ",0.00
2/17/2029 19:00,2029,2,17,19,20," 3,188 ",0.00
2/17/2029 20:00,2029,2,17,20,21," 3,092 ",0.00
2/17/2029 21:00,2029,2,17,21,22," 2,937 ",0.00
2/17/2029 22:00,2029,2,17,22,23," 2,737 ",0.00
2/17/2029 23:00,2029,2,17,23,24," 2,499 ",0.00
2/18/2029 0:00,2029,2,18,0,1," 2,312 ",0.00
2/18/2029 1:00,2029,2,18,1,2," 2,209 ",0.00
2/18/2029 2:00,2029,2,18,2,3," 2,136 ",0.00
2/18/2029 3:00,2029,2,18,3,4," 2,106 ",0.00
2/18/2029 4:00,2029,2,18,4,5," 2,116 ",0.00
2/18/2029 5:00,2029,2,18,5,6," 2,203 ",0.00
2/18/2029 6:00,2029,2,18,6,7," 2,289 ",4.68
2/18/2029 7:00,2029,2,18,7,8," 2,396 ",191.50
2/18/2029 8:00,2029,2,18,8,9," 2,555 ",532.62
2/18/2029 9:00,2029,2,18,9,10," 2,634 ",811.13
2/18/2029 10:00,2029,2,18,10,11," 2,684 ",985.12
2/18/2029 11:00,2029,2,18,11,12," 2,693 ",1124.19
2/18/2029 12:00,2029,2,18,12,13," 2,672 ",1141.76
2/18/2029 13:00,2029,2,18,13,14," 2,647 ",1059.29
2/18/2029 14:00,2029,2,18,14,15," 2,655 ",861.78
2/18/2029 15:00,2029,2,18,15,16," 2,691 ",610.44
2/18/2029 16:00,2029,2,18,16,17," 2,769 ",254.50
2/18/2029 17:00,2029,2,18,17,18," 3,064 ",3.90
2/18/2029 18:00,2029,2,18,18,19," 3,262 ",0.00
2/18/2029 19:00,2029,2,18,19,20," 3,210 ",0.00
2/18/2029 20:00,2029,2,18,20,21," 3,106 ",0.00
2/18/2029 21:00,2029,2,18,21,22," 2,914 ",0.00
2/18/2029 22:00,2029,2,18,22,23," 2,649 ",0.00
2/18/2029 23:00,2029,2,18,23,24," 2,413 ",0.00
2/19/2029 0:00,2029,2,19,0,1," 2,251 ",0.00
2/19/2029 1:00,2029,2,19,1,2," 2,138 ",0.00
2/19/2029 2:00,2029,2,19,2,3," 2,097 ",0.00
2/19/2029 3:00,2029,2,19,3,4," 2,092 ",0.00
2/19/2029 4:00,2029,2,19,4,5," 2,143 ",0.00
2/19/2029 5:00,2029,2,19,5,6," 2,286 ",0.00
2/19/2029 6:00,2029,2,19,6,7," 2,514 ",4.68
2/19/2029 7:00,2029,2,19,7,8," 2,738 ",191.50
2/19/2029 8:00,2029,2,19,8,9," 2,959 ",532.62
2/19/2029 9:00,2029,2,19,9,10," 3,148 ",811.13
2/19/2029 10:00,2029,2,19,10,11," 3,211 ",985.12
2/19/2029 11:00,2029,2,19,11,12," 3,240 ",1124.19
2/19/2029 12:00,2029,2,19,12,13," 3,285 ",1141.76
2/19/2029 13:00,2029,2,19,13,14," 3,208 ",1059.29
2/19/2029 14:00,2029,2,19,14,15," 3,133 ",861.78
2/19/2029 15:00,2029,2,19,15,16," 3,117 ",610.44
2/19/2029 16:00,2029,2,19,16,17," 3,140 ",254.50
2/19/2029 17:00,2029,2,19,17,18," 3,300 ",3.90
2/19/2029 18:00,2029,2,19,18,19," 3,516 ",0.00
2/19/2029 19:00,2029,2,19,19,20," 3,440 ",0.00
2/19/2029 20:00,2029,2,19,20,21," 3,337 ",0.00
2/19/2029 21:00,2029,2,19,21,22," 3,107 ",0.00
2/19/2029 22:00,2029,2,19,22,23," 2,784 ",0.00
2/19/2029 23:00,2029,2,19,23,24," 2,458 ",0.00
2/20/2029 0:00,2029,2,20,0,1," 2,257 ",0.00
2/20/2029 1:00,2029,2,20,1,2," 2,144 ",0.00
2/20/2029 2:00,2029,2,20,2,3," 2,098 ",0.00
2/20/2029 3:00,2029,2,20,3,4," 2,094 ",0.00
2/20/2029 4:00,2029,2,20,4,5," 2,186 ",0.00
2/20/2029 5:00,2029,2,20,5,6," 2,411 ",0.00
2/20/2029 6:00,2029,2,20,6,7," 2,798 ",4.68
2/20/2029 7:00,2029,2,20,7,8," 2,975 ",191.50
2/20/2029 8:00,2029,2,20,8,9," 3,062 ",532.62
2/20/2029 9:00,2029,2,20,9,10," 3,109 ",811.13
2/20/2029 10:00,2029,2,20,10,11," 3,162 ",985.12
2/20/2029 11:00,2029,2,20,11,12," 3,151 ",1124.19
2/20/2029 12:00,2029,2,20,12,13," 3,112 ",1141.76
2/20/2029 13:00,2029,2,20,13,14," 3,058 ",1059.29
2/20/2029 14:00,2029,2,20,14,15," 2,997 ",861.78
2/20/2029 15:00,2029,2,20,15,16," 2,950 ",610.44
2/20/2029 16:00,2029,2,20,16,17," 2,969 ",254.50
2/20/2029 17:00,2029,2,20,17,18," 3,222 ",3.90
2/20/2029 18:00,2029,2,20,18,19," 3,490 ",0.00
2/20/2029 19:00,2029,2,20,19,20," 3,442 ",0.00
2/20/2029 20:00,2029,2,20,20,21," 3,339 ",0.00
2/20/2029 21:00,2029,2,20,21,22," 3,125 ",0.00
2/20/2029 22:00,2029,2,20,22,23," 2,802 ",0.00
2/20/2029 23:00,2029,2,20,23,24," 2,480 ",0.00
2/21/2029 0:00,2029,2,21,0,1," 2,275 ",0.00
2/21/2029 1:00,2029,2,21,1,2," 2,172 ",0.00
2/21/2029 2:00,2029,2,21,2,3," 2,122 ",0.00
2/21/2029 3:00,2029,2,21,3,4," 2,122 ",0.00
